agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_deprov_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,noaplica
2015,20170208,final20170208v1,4b,1301,3,LICEO MANUEL MARIN,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Urbano,15,15,241,229,14,12,-4,-5,No significativa,No significativa,No significativa,No significativa,,,,,46.7,26.7,26.7,66.7,33.3,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1302,1,LICEO   REPUBLICA DE ESTADOS UNIDOS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,12,12,231,242,-14,-9,-20,-3,No significativa,No significativa,Negativa y significativa,No significativa,,,,,58.3,33.3,8.3,58.3,33.3,8.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1304,8,ESCUELA PASO HISTORICO EL TARTARO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Rural,7,7,287,215,58,1,42,-19,Positiva y significativa,No significativa,Positiva y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1305,6,ESCUELA RENACER,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,7,6,265,255,55,29,14,10,Positiva y significativa,Positiva y significativa,No significativa,No significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1307,2,ESCUELA SAN ALBERTO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,8,9,234,210,-2,-23,-17,-35,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1308,0,ESCUELA ALEJANDRINA CARVAJAL ASPEE,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1309,9,ESCUELA EDUARDO BECERRA BASCUNAN,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,5,5,266,229,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1310,2,ESCUELA MARIA LEIVA DE IBANEZ,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Rural,7,7,254,223,13,-4,9,-11,No significativa,No significativa,No significativa,No significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1311,0,ESCUELA EL AVE MARIA,5,VALPARAÍSO,5,QUILLOTA,1,2,CALERA,QUILLOTA - PETORCA,Particular subvencionado,Particular subvencionado,Medio,Urbano,44,43,294,295,13,20,28,34,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,11.4,22.7,65.9,11.6,37.2,51.2,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1312,9,ESC. BAS. GASTON ORMAZABAL CABRERA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Urbano,5,5,218,211,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1313,7,ESCUELA CATAN DABIKE,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Rural,9,9,264,243,7,-9,19,9,No significativa,No significativa,Positiva y significativa,No significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1316,1,ESCUELA MARIE POUSSEPIN,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,24,PUTAENDO,SAN FELIPE - LOS ANDES,Particular subvencionado,Particular subvencionado,Medio,Urbano,51,52,272,264,10,22,6,3,No significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,19.6,43.1,37.3,30.8,50,19.2,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1318,8,LICEO DARIO SALAS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,23,24,267,240,35,18,16,-5,Positiva y significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,21.7,47.8,30.4,62.5,25,12.5,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1319,6,ESCUELA MARIA ESPINDOLA CASTRO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Urbano,3,3,228,221,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1321,8,ESCUELA GUILLERMO BANADOS HONORATO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio,Rural,30,29,234,222,4,15,-32,-39,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,50,33.3,16.7,62.1,34.5,3.4,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1322,6,ESCUELA LA HIGUERA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Urbano,8,7,268,269,,,23,35,,,Positiva y significativa,Positiva y significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1323,4,ESCUELA DAVID DEL CURTO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,7,7,233,211,-2,-15,-18,-34,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1325,0,ESCUELA BASICA AURORA VELASCO PEREZ,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,8,8,240,270,,,-11,25,,,Negativa y significativa,Positiva y significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1326,9,ESCUELA JULIO TEJEDOR ZUNIGA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,6,6,244,237,,,-7,-8,,,No significativa,No significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1327,7,COLEGIO SANTA MARIA DE ACONCAGUA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,28,SANTA MARÍA,SAN FELIPE - LOS ANDES,Particular subvencionado,Particular subvencionado,Medio,Urbano,54,53,264,260,11,23,-2,-1,No significativa,Positiva y significativa,No significativa,No significativa,,,,,33.3,42.6,24.1,35.8,47.2,17,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1328,5,ESCUELA INDEPENDENCIA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,23,PANQUEHUE,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,20,20,268,271,7,33,17,26,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,35,30,35,45,25,30,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1329,3,ESCUELA EMA LOBOS REYES,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,23,PANQUEHUE,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,13,13,269,235,-2,-17,18,-10,No significativa,No significativa,Positiva y significativa,No significativa,,,,,30.8,30.8,38.5,69.2,23.1,7.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1331,5,ESCUELA BASICA FRAY CAMILO HENRIQUEZ,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,23,PANQUEHUE,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,10,9,269,240,-7,-10,18,-5,No significativa,No significativa,Positiva y significativa,No significativa,,,,,10,60,30,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1332,3,ESCUELA BASICA VINA ERRAZURIZ,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,23,PANQUEHUE,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,19,18,248,219,-13,-31,-3,-26,No significativa,Negativa y significativa,No significativa,Negativa y significativa,,,,,52.6,26.3,21.1,83.3,11.1,5.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1333,1,ESCUELA JORGE BARROS BEAUCHEF,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,23,PANQUEHUE,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,13,12,220,191,-33,-47,-31,-54,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,76.9,7.7,15.4,83.3,8.3,8.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1336,6,ESCUELA AGUSTIN EDWARDS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,62,61,254,241,5,15,3,-4,No significativa,Positiva y significativa,No significativa,No significativa,,,,,37.1,35.5,27.4,47.5,42.6,9.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1337,4,ESCUELA HEROES DE IQUIQUE,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Urbano,11,12,236,243,28,68,-9,9,No significativa,Positiva y significativa,No significativa,No significativa,,,,,45.5,36.4,18.2,50,33.3,16.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1338,2,ESCUELA NACIONES UNIDAS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,9,9,205,205,-47,-28,-46,-40,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1339,0,ESCUELA ELISA LATTAPIAT VARGAS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,17,18,221,234,-17,-4,-30,-11,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,70.6,17.6,11.8,61.1,33.3,5.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1340,4,ESCUELA HERMINIA ORTEGA DE CROXATO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,13,14,282,262,35,11,31,17,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,15.4,30.8,53.8,42.9,21.4,35.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1341,2,ESCUELA BASICA EL PORVENIR,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,20,20,270,267,19,11,19,22,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,20,40,40,25,45,30,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1342,0,ESCUELA LAS PALMAS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,4,5,218,188,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1343,9,ESCUELA LAS PENAS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,266,249,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1345,5,ESCUELA LAS VEGAS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,201,189,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1346,3,ESCUELA JORGE PRIETO LETELIER,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,6,6,257,233,,,6,-12,,,No significativa,No significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1347,1,LICEO MENESIANO SAGRADO CORAZON,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,28,30,238,249,10,33,-13,4,No significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,60.7,17.9,21.4,53.3,36.7,10,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1349,8,COLEGIO SALVADOR GONZALEZ,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Particular subvencionado,Particular subvencionado,Medio,Urbano,32,32,264,254,11,25,-2,-7,No significativa,Positiva y significativa,No significativa,Negativa y significativa,,,,,37.5,31.3,31.3,43.8,40.6,15.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1350,1,ESC.PARTICULAR MARIA LETELIER DE PRIETO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,21,LLAILLAY,SAN FELIPE - LOS ANDES,Particular subvencionado,Particular subvencionado,Medio,Urbano,75,75,272,255,6,14,6,-6,No significativa,Positiva y significativa,Positiva y significativa,Negativa y significativa,,,,,26.7,33.3,40,34.7,53.3,12,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1352,8,ESCUELA MARIA TERESA DEL CANTO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Urbano,41,41,270,247,26,-5,19,2,Positiva y significativa,No significativa,Positiva y significativa,No significativa,,,,,31.7,36.6,31.7,46.3,34.1,19.5,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1353,6,ESCUELA SAN JOSE DE CATEMU,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Rural,14,14,249,251,54,68,4,17,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,50,7.1,42.9,28.6,50,21.4,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1355,2,ESCUELA EL COBRE,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,14,14,252,230,-1,-8,1,-15,No significativa,No significativa,No significativa,Negativa y significativa,,,,,28.6,57.1,14.3,71.4,28.6,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1356,0,ESC REBECA JOHNSON GARCIA-HUIDOBRO,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Rural,2,2,279,273,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1358,7,ESCUELA BASICA EL NILHUE,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,15,16,259,243,-29,-23,8,-2,Negativa y significativa,Negativa y significativa,No significativa,No significativa,,,,,33.3,33.3,33.3,50,31.3,18.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1359,5,ESCUELA BASICA LOS CERRILLOS,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Medio bajo,Rural,12,13,267,269,16,49,16,24,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,25,41.7,33.3,30.8,38.5,30.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1360,9,ESCUELA BASICA SANTA MARGARITA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Municipal DAEM,Municipal,Bajo,Urbano,9,9,279,267,14,30,34,33,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1361,7,COLEGIO PARTICULAR CALIFORNIA,5,VALPARAÍSO,7,SAN FELIPE DE ACONCAGUA,3,20,CATEMU,SAN FELIPE - LOS ANDES,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,32,31,249,243,-10,-8,-2,-2,No significativa,No significativa,No significativa,No significativa,,,,,43.8,34.4,21.9,48.4,35.5,16.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1364,1,COLEGIO VALLE DE QUILLOTA,5,VALPARAÍSO,5,QUILLOTA,1,11,QUILLOTA,QUILLOTA - PETORCA,Municipal DAEM,Municipal,Medio,Urbano,36,35,269,258,19,33,3,-3,Positiva y significativa,Positiva y significativa,No significativa,No significativa,,,,,30.6,27.8,41.7,31.4,48.6,20,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,1367,6,COLEGIO ROBERTO MATTA,5,VALPARAÍSO,5,QUILLOTA,1,11,QUILLOTA,QUILLOTA - PETORCA,Municipal DAEM,Municipal,Medio bajo,Urbano,20,19,232,243,-9,5,-19,-2,No significativa,No significativa,Negativa y significativa,No significativa,,,,,55,35,10,57.9,42.1,0,Rbd y curso rinde Simce
